wind_speed,wdir,smois,fuels,ignition,safe_unsafe_ignition_pattern,safe_unsafe_fire_behavior,does_fire_meet_objectives,rationale_if_unsafe,burned_area,FILE
3,175,0.2,ST5_FFDUET_Over10m,ST5_ignite_ring,safe,safe,yes,,95140,https://wifire-data.sdsc.edu/data//burnpro3d/d/be/4c/run_be4c7671-6c09-4fcd-b4c6-51cc85ea79cb/png/run_be4c7671-6c09-4fcd-b4c6-51cc85ea79cb_fuels-dens_2100_000.png
2,270,0.2,ST5_FFDUET_Over10m,ST5_ignite_ring,safe,safe,yes,,135493,https://wifire-data.sdsc.edu/data//burnpro3d/d/41/a3/run_41a34211-d59c-4238-8557-5354ee447004/png/run_41a34211-d59c-4238-8557-5354ee447004_fuels-dens_2100_000.png
5,270,0.2,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,104334,https://wifire-data.sdsc.edu/data//burnpro3d/d/eb/90/run_eb900098-7e94-4886-bb66-14d7e91e600e/png/run_eb900098-7e94-4886-bb66-14d7e91e600e_fuels-dens_2100_000.png
2,270,0.2,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,115020,https://wifire-data.sdsc.edu/data//burnpro3d/d/66/17/run_6617b96c-81fd-409c-a597-060d5a304422/png/run_6617b96c-81fd-409c-a597-060d5a304422_fuels-dens_2100_000.png
2,270,0.2,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,136793,https://wifire-data.sdsc.edu/data//burnpro3d/d/71/ae/run_71ae88eb-2fe4-4470-b812-5d32eba8e299/png/run_71ae88eb-2fe4-4470-b812-5d32eba8e299_fuels-dens_2100_000.png
3,270,0.2,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,178986,https://wifire-data.sdsc.edu/data//burnpro3d/d/1d/5b/run_1d5bdd13-6776-461d-b901-f1243e62e28e/png/run_1d5bdd13-6776-461d-b901-f1243e62e28e_fuels-dens_2100_000.png
3,270,0.2,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,175999,https://wifire-data.sdsc.edu/data//burnpro3d/d/2b/08/run_2b08ca0b-80a2-4362-9fb5-2e319c39485b/png/run_2b08ca0b-80a2-4362-9fb5-2e319c39485b_fuels-dens_2100_000.png
2,270,0.2,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,135368,https://wifire-data.sdsc.edu/data//burnpro3d/d/3d/d5/run_3dd58aa7-63a0-4798-90e1-37129a95ded8/png/run_3dd58aa7-63a0-4798-90e1-37129a95ded8_fuels-dens_2100_000.png
5,270,0.2,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,180352,https://wifire-data.sdsc.edu/data//burnpro3d/d/cc/77/run_cc776ca2-8641-4744-b582-8c3df1a24198/png/run_cc776ca2-8641-4744-b582-8c3df1a24198_fuels-dens_2100_000.png
3,175,0.2,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,186650,https://wifire-data.sdsc.edu/data//burnpro3d/d/cc/cb/run_cccbf5ef-6611-4c30-8478-a15a9f96efd4/png/run_cccbf5ef-6611-4c30-8478-a15a9f96efd4_fuels-dens_2100_000.png
2,175,0.2,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,136983,https://wifire-data.sdsc.edu/data//burnpro3d/d/e3/77/run_e3776474-9db7-40d2-b910-935ce9796168/png/run_e3776474-9db7-40d2-b910-935ce9796168_fuels-dens_2100_000.png
2,175,0.2,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,140012,https://wifire-data.sdsc.edu/data//burnpro3d/d/4a/b3/run_4ab3e9cc-e87a-4b1f-b53e-9254a415b3a4/png/run_4ab3e9cc-e87a-4b1f-b53e-9254a415b3a4_fuels-dens_2100_000.png
2,175,0.2,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,169845,https://wifire-data.sdsc.edu/data//burnpro3d/d/0d/cc/run_0dcc3825-9f88-41ca-9ee8-0017b295a415/png/run_0dcc3825-9f88-41ca-9ee8-0017b295a415_fuels-dens_2100_000.png
3,175,0.2,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,143290,https://wifire-data.sdsc.edu/data//burnpro3d/d/b4/ab/run_b4ab0809-3c98-46f3-bf27-1ca984711ab0/png/run_b4ab0809-3c98-46f3-bf27-1ca984711ab0_fuels-dens_2100_000.png
5,175,0.2,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,122034,https://wifire-data.sdsc.edu/data//burnpro3d/d/b8/b1/run_b8b14a34-4ea8-4d05-b91c-466a796871bc/png/run_b8b14a34-4ea8-4d05-b91c-466a796871bc_fuels-dens_2100_000.png
8,270,0.2,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,120805,https://wifire-data.sdsc.edu/data//burnpro3d/d/59/39/run_59390bcc-9231-4ec5-a0b3-b0c2442bbea5/png/run_59390bcc-9231-4ec5-a0b3-b0c2442bbea5_fuels-dens_2100_000.png
3,175,0.2,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,182709,https://wifire-data.sdsc.edu/data//burnpro3d/d/37/92/run_3792df7e-e795-40ff-9f8e-ec31dc7c121a/png/run_3792df7e-e795-40ff-9f8e-ec31dc7c121a_fuels-dens_2100_000.png
3,270,0.2,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,124598,https://wifire-data.sdsc.edu/data//burnpro3d/d/20/9e/run_209e834e-a1b3-42de-80de-60fbac344c67/png/run_209e834e-a1b3-42de-80de-60fbac344c67_fuels-dens_2100_000.png
5,270,0.2,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,120011,https://wifire-data.sdsc.edu/data//burnpro3d/d/14/5d/run_145dcded-e828-41eb-8952-dba78b09b3fa/png/run_145dcded-e828-41eb-8952-dba78b09b3fa_fuels-dens_2100_000.png
2,175,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,89527,https://wifire-data.sdsc.edu/data//burnpro3d/d/97/45/run_974506cf-bd68-4254-bb8a-c1732b7c4a33/png/run_974506cf-bd68-4254-bb8a-c1732b7c4a33_fuels-dens_2100_000.png
2,175,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,102672,https://wifire-data.sdsc.edu/data//burnpro3d/d/31/ec/run_31ecf49e-80b7-404b-ad89-56248c2fc6ef/png/run_31ecf49e-80b7-404b-ad89-56248c2fc6ef_fuels-dens_2100_000.png
3,270,0.35,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,182812,https://wifire-data.sdsc.edu/data//burnpro3d/d/06/5a/run_065add5e-6832-4115-969a-4f43ee942476/png/run_065add5e-6832-4115-969a-4f43ee942476_fuels-dens_2100_000.png
8,270,0.35,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,122373,https://wifire-data.sdsc.edu/data//burnpro3d/d/0e/10/run_0e10274d-70db-43ed-a932-1b8df05a2191/png/run_0e10274d-70db-43ed-a932-1b8df05a2191_fuels-dens_2100_000.png
3,270,0.35,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,125936,https://wifire-data.sdsc.edu/data//burnpro3d/d/8f/d7/run_8fd70f18-0aeb-415a-81da-496a3f169332/png/run_8fd70f18-0aeb-415a-81da-496a3f169332_fuels-dens_2100_000.png
3,175,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,116527,https://wifire-data.sdsc.edu/data//burnpro3d/d/21/af/run_21afd5e3-2187-4111-a1ea-aff065f9c889/png/run_21afd5e3-2187-4111-a1ea-aff065f9c889_fuels-dens_2100_000.png
2,270,0.35,ST5_FFDUET_TLS,ST5_ignite_ring,safe,safe,yes,,174257,https://wifire-data.sdsc.edu/data//burnpro3d/d/ec/6c/run_ec6cce23-6b8f-40fd-8d27-e4fc03752c69/png/run_ec6cce23-6b8f-40fd-8d27-e4fc03752c69_fuels-dens_2100_000.png
3,175,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,122458,https://wifire-data.sdsc.edu/data//burnpro3d/d/93/25/run_93253cc7-5a15-4d70-a045-2e8a93c2f306/png/run_93253cc7-5a15-4d70-a045-2e8a93c2f306_fuels-dens_2100_000.png
3,175,0.35,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,105946,https://wifire-data.sdsc.edu/data//burnpro3d/d/5d/1f/run_5d1fbd64-360c-4e1b-9ae7-fc55e1eb4150/png/run_5d1fbd64-360c-4e1b-9ae7-fc55e1eb4150_fuels-dens_2100_000.png
3,175,0.35,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,109692,https://wifire-data.sdsc.edu/data//burnpro3d/d/19/da/run_19dafda4-f6b8-4c80-bde9-a083326232bb/png/run_19dafda4-f6b8-4c80-bde9-a083326232bb_fuels-dens_2100_000.png
8,270,0.35,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,108096,https://wifire-data.sdsc.edu/data//burnpro3d/d/1d/49/run_1d49df97-d42e-4ab7-bc93-a5848985e43e/png/run_1d49df97-d42e-4ab7-bc93-a5848985e43e_fuels-dens_2100_000.png
12,270,0.35,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,132861,https://wifire-data.sdsc.edu/data//burnpro3d/d/f6/d1/run_f6d19d05-505a-49a3-8d79-d64bc60c5b82/png/run_f6d19d05-505a-49a3-8d79-d64bc60c5b82_fuels-dens_2100_000.png
3,270,0.35,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,165482,https://wifire-data.sdsc.edu/data//burnpro3d/d/7c/b4/run_7cb4b263-0894-4176-a5a2-16edcd4ae47a/png/run_7cb4b263-0894-4176-a5a2-16edcd4ae47a_fuels-dens_2100_000.png
12,270,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,142527,https://wifire-data.sdsc.edu/data//burnpro3d/d/73/98/run_73988de8-9544-423e-9f3b-ff708d1b5d0b/png/run_73988de8-9544-423e-9f3b-ff708d1b5d0b_fuels-dens_2100_000.png
2,270,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,120377,https://wifire-data.sdsc.edu/data//burnpro3d/d/72/f7/run_72f7ad9c-0471-4773-b707-f9c810c4eb38/png/run_72f7ad9c-0471-4773-b707-f9c810c4eb38_fuels-dens_2100_000.png
2,270,0.35,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,124829,https://wifire-data.sdsc.edu/data//burnpro3d/d/10/91/run_1091c260-60b5-4fb9-b98d-d7d5e391fd27/png/run_1091c260-60b5-4fb9-b98d-d7d5e391fd27_fuels-dens_2100_000.png
2,270,0.35,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,103943,https://wifire-data.sdsc.edu/data//burnpro3d/d/52/a5/run_52a50531-e185-4b83-8eee-e2911d0d9bcf/png/run_52a50531-e185-4b83-8eee-e2911d0d9bcf_fuels-dens_2100_000.png
5,270,0.35,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,110320,https://wifire-data.sdsc.edu/data//burnpro3d/d/7e/44/run_7e441394-0298-4bee-9669-fcfc331b9bc0/png/run_7e441394-0298-4bee-9669-fcfc331b9bc0_fuels-dens_2100_000.png
5,270,0.35,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,128843,https://wifire-data.sdsc.edu/data//burnpro3d/d/17/fc/run_17fcd06e-5082-4b3f-a6d4-e29b52d2852a/png/run_17fcd06e-5082-4b3f-a6d4-e29b52d2852a_fuels-dens_2100_000.png
2,175,0.35,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,123280,https://wifire-data.sdsc.edu/data//burnpro3d/d/9a/1e/run_9a1e4078-4b2a-44e5-b660-054dfe4b66bb/png/run_9a1e4078-4b2a-44e5-b660-054dfe4b66bb_fuels-dens_2100_000.png
12,270,0.35,ST5_FF_DUET,ST5_ignite_ring,safe,other,yes,,129004,https://wifire-data.sdsc.edu/data//burnpro3d/d/1d/0e/run_1d0efe40-1115-4634-aab2-36c4e7dea85c/png/run_1d0efe40-1115-4634-aab2-36c4e7dea85c_fuels-dens_2100_000.png
2,270,0.35,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,123541,https://wifire-data.sdsc.edu/data//burnpro3d/d/f7/35/run_f7356baa-8bef-4d8c-8ead-4e68eea1d19f/png/run_f7356baa-8bef-4d8c-8ead-4e68eea1d19f_fuels-dens_2100_000.png
3,175,0.35,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,106809,https://wifire-data.sdsc.edu/data//burnpro3d/d/bd/6a/run_bd6aecfa-efa0-4d8b-a7bd-806165759f9a/png/run_bd6aecfa-efa0-4d8b-a7bd-806165759f9a_fuels-dens_2100_000.png
8,270,0.35,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,21374,https://wifire-data.sdsc.edu/data//burnpro3d/d/66/03/run_6603165d-b4f1-4d46-b093-56ed4debc1d4/png/run_6603165d-b4f1-4d46-b093-56ed4debc1d4_fuels-dens_2100_000.png
12,270,0.35,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,111386,https://wifire-data.sdsc.edu/data//burnpro3d/d/a1/98/run_a198e165-6d0e-4139-af96-ee6f2acabc77/png/run_a198e165-6d0e-4139-af96-ee6f2acabc77_fuels-dens_2100_000.png
8,270,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,127783,https://wifire-data.sdsc.edu/data//burnpro3d/d/0c/4d/run_0c4d0ae0-252a-40a7-ad9c-f2176c4d1116/png/run_0c4d0ae0-252a-40a7-ad9c-f2176c4d1116_fuels-dens_2100_000.png
8,270,0.35,ST5_FFDUET_Over10m,ST5_ignite_contour,safe,safe,yes,,107919,https://wifire-data.sdsc.edu/data//burnpro3d/d/28/2b/run_282bccc7-76ea-4485-915a-ff2e3ab56d0b/png/run_282bccc7-76ea-4485-915a-ff2e3ab56d0b_fuels-dens_2100_000.png
5,270,0.35,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,106285,https://wifire-data.sdsc.edu/data//burnpro3d/d/07/7d/run_077d21e3-304f-47dd-b7af-5d0935459ce2/png/run_077d21e3-304f-47dd-b7af-5d0935459ce2_fuels-dens_2100_000.png
2,175,0.35,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,125022,https://wifire-data.sdsc.edu/data//burnpro3d/d/fa/0c/run_fa0c4812-83e8-4aa1-8d11-1f084210ebbf/png/run_fa0c4812-83e8-4aa1-8d11-1f084210ebbf_fuels-dens_2100_000.png
3,175,0.35,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,105435,https://wifire-data.sdsc.edu/data//burnpro3d/d/54/1e/run_541e97d1-18ff-483e-b493-2e4118be2214/png/run_541e97d1-18ff-483e-b493-2e4118be2214_fuels-dens_2100_000.png
2,175,0.35,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,124991,https://wifire-data.sdsc.edu/data//burnpro3d/d/3e/8d/run_3e8d0609-0af0-417a-baa9-d34ca7ada941/png/run_3e8d0609-0af0-417a-baa9-d34ca7ada941_fuels-dens_2100_000.png
12,270,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,127602,https://wifire-data.sdsc.edu/data//burnpro3d/d/30/b4/run_30b4b12b-285c-4abc-98c9-b68f0e524dce/png/run_30b4b12b-285c-4abc-98c9-b68f0e524dce_fuels-dens_2100_000.png
3,175,0.35,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,18412,https://wifire-data.sdsc.edu/data//burnpro3d/d/8e/17/run_8e17b84b-3741-4797-9955-19d6cf8aebf1/png/run_8e17b84b-3741-4797-9955-19d6cf8aebf1_fuels-dens_2100_000.png
8,270,0.35,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,95595,https://wifire-data.sdsc.edu/data//burnpro3d/d/74/9b/run_749bf19c-938d-4cbc-b430-af3578145845/png/run_749bf19c-938d-4cbc-b430-af3578145845_fuels-dens_2100_000.png
8,270,0.35,ST5_FF_DUET,ST5_ignite_ring,safe,safe,yes,,115590,https://wifire-data.sdsc.edu/data//burnpro3d/d/aa/cb/run_aacbf827-fd38-4ca2-a461-80831ef7f996/png/run_aacbf827-fd38-4ca2-a461-80831ef7f996_fuels-dens_2100_000.png
5,270,0.35,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,129262,https://wifire-data.sdsc.edu/data//burnpro3d/d/38/3e/run_383e55f2-c440-43c8-9681-da084206f583/png/run_383e55f2-c440-43c8-9681-da084206f583_fuels-dens_2100_000.png
5,270,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,125351,https://wifire-data.sdsc.edu/data//burnpro3d/d/0a/18/run_0a188b73-84fe-47cd-805f-5e545d82266e/png/run_0a188b73-84fe-47cd-805f-5e545d82266e_fuels-dens_2100_000.png
3,270,0.35,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,122880,https://wifire-data.sdsc.edu/data//burnpro3d/d/68/90/run_6890c02f-7d18-4db3-82da-c69d4d7d7c06/png/run_6890c02f-7d18-4db3-82da-c69d4d7d7c06_fuels-dens_2100_000.png
3,270,0.35,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,124707,https://wifire-data.sdsc.edu/data//burnpro3d/d/20/1e/run_201e6eeb-ddcf-430c-aa44-67c4309f3118/png/run_201e6eeb-ddcf-430c-aa44-67c4309f3118_fuels-dens_2100_000.png
5,175,0.35,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,106546,https://wifire-data.sdsc.edu/data//burnpro3d/d/61/bb/run_61bb21b9-7e7c-4779-8461-2b5e0c160121/png/run_61bb21b9-7e7c-4779-8461-2b5e0c160121_fuels-dens_2100_000.png
5,175,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,117648,https://wifire-data.sdsc.edu/data//burnpro3d/d/32/25/run_32253183-902c-4033-8447-8c556d5e002c/png/run_32253183-902c-4033-8447-8c556d5e002c_fuels-dens_2100_000.png
5,180,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,115791,https://wifire-data.sdsc.edu/data//burnpro3d/d/7f/4d/run_7f4d57d9-7659-48d1-ac6f-a955ba0011ce/png/run_7f4d57d9-7659-48d1-ac6f-a955ba0011ce_fuels-dens_2100_000.png
3,270,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,114743,https://wifire-data.sdsc.edu/data//burnpro3d/d/d3/13/run_d313c31a-563a-4a1e-9c49-21933594b7ef/png/run_d313c31a-563a-4a1e-9c49-21933594b7ef_fuels-dens_2100_000.png
2,195,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,Yes,,111497,https://wifire-data.sdsc.edu/data//burnpro3d/d/59/39/run_5939521c-989e-49f3-baff-871232040025/png/run_5939521c-989e-49f3-baff-871232040025_fuels-dens_2100_000.png
8,270,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,115638,https://wifire-data.sdsc.edu/data//burnpro3d/d/70/7a/run_707aa9f5-c5c5-4eb6-a85d-07908ea81ce4/png/run_707aa9f5-c5c5-4eb6-a85d-07908ea81ce4_fuels-dens_2100_000.png
8,270,0.425,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,120320,https://wifire-data.sdsc.edu/data//burnpro3d/d/9a/dc/run_9adc2a02-b6b4-4fbf-982b-0a55240005be/png/run_9adc2a02-b6b4-4fbf-982b-0a55240005be_fuels-dens_2100_000.png
2,225,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,174716,https://wifire-data.sdsc.edu/data//burnpro3d/d/27/2e/run_272e8e03-de11-4209-9a36-0e39a960ab5d/png/run_272e8e03-de11-4209-9a36-0e39a960ab5d_fuels-dens_2100_000.png
2,240,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,149974,https://wifire-data.sdsc.edu/data//burnpro3d/d/a2/42/run_a242100c-d1f2-4c11-9589-a1cdff410940/png/run_a242100c-d1f2-4c11-9589-a1cdff410940_fuels-dens_2100_000.png
8,255,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,120777,https://wifire-data.sdsc.edu/data//burnpro3d/d/f8/21/run_f821bae3-e3fa-4349-ae4c-7f59beb720d8/png/run_f821bae3-e3fa-4349-ae4c-7f59beb720d8_fuels-dens_2100_000.png
12,270,0.425,ST5_FFDUET_Over10m,ST5_ignite_strip,safe,safe,yes,,115209,https://wifire-data.sdsc.edu/data//burnpro3d/d/1f/54/run_1f541b5e-5524-4b59-830e-014d1fa72465/png/run_1f541b5e-5524-4b59-830e-014d1fa72465_fuels-dens_2100_000.png
5,255,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,119424,https://wifire-data.sdsc.edu/data//burnpro3d/d/7c/3f/run_7c3fb0f7-2910-45b8-bf27-9b2e50ba7029/png/run_7c3fb0f7-2910-45b8-bf27-9b2e50ba7029_fuels-dens_2100_000.png
2,175,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,112168,https://wifire-data.sdsc.edu/data//burnpro3d/d/b9/e4/run_b9e469a0-9f74-4dd1-b43c-0b023a8d309a/png/run_b9e469a0-9f74-4dd1-b43c-0b023a8d309a_fuels-dens_2100_000.png
12,270,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,30866,https://wifire-data.sdsc.edu/data//burnpro3d/d/c2/4e/run_c24ecbf9-3cfc-4c3a-8c7c-b291b1c63c29/png/run_c24ecbf9-3cfc-4c3a-8c7c-b291b1c63c29_fuels-dens_2100_000.png
2,180,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,115463,https://wifire-data.sdsc.edu/data//burnpro3d/d/6b/e6/run_6be6fa1c-75b9-428e-b5c3-2abd7edaab94/png/run_6be6fa1c-75b9-428e-b5c3-2abd7edaab94_fuels-dens_2100_000.png
3,175,0.425,ST5_FF_DUET,ST5_ignite_contour,safe,safe,yes,,139748,https://wifire-data.sdsc.edu/data//burnpro3d/d/ec/c6/run_ecc63905-e11a-446a-9955-78dd2ab81088/png/run_ecc63905-e11a-446a-9955-78dd2ab81088_fuels-dens_2100_000.png
3,270,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,110792,https://wifire-data.sdsc.edu/data//burnpro3d/d/35/ea/run_35eaccc9-0ebd-4342-806c-62a3974b36c6/png/run_35eaccc9-0ebd-4342-806c-62a3974b36c6_fuels-dens_2100_000.png
3,270,0.425,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,118299,https://wifire-data.sdsc.edu/data//burnpro3d/d/8f/36/run_8f362ca1-ceaf-47cc-9c16-773b9f85e5fa/png/run_8f362ca1-ceaf-47cc-9c16-773b9f85e5fa_fuels-dens_2100_000.png
3,175,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,113898,https://wifire-data.sdsc.edu/data//burnpro3d/d/99/87/run_9987ecf9-a217-47b8-a0ea-6d6d9763a740/png/run_9987ecf9-a217-47b8-a0ea-6d6d9763a740_fuels-dens_2100_000.png
3,180,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,113565,https://wifire-data.sdsc.edu/data//burnpro3d/d/89/60/run_89605685-cb91-4358-8145-2017d1f315c7/png/run_89605685-cb91-4358-8145-2017d1f315c7_fuels-dens_2100_000.png
3,255,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,133055,https://wifire-data.sdsc.edu/data//burnpro3d/d/ca/38/run_ca38e32f-6977-41b5-bc00-e5ff6b8bc103/png/run_ca38e32f-6977-41b5-bc00-e5ff6b8bc103_fuels-dens_2100_000.png
3,240,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,113573,https://wifire-data.sdsc.edu/data//burnpro3d/d/67/48/run_6748cf97-4144-4aa9-ad15-3ba31190c7c2/png/run_6748cf97-4144-4aa9-ad15-3ba31190c7c2_fuels-dens_2100_000.png
3,225,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,111686,https://wifire-data.sdsc.edu/data//burnpro3d/d/6d/6f/run_6d6facb5-e2cc-4159-a8db-f689072d09d4/png/run_6d6facb5-e2cc-4159-a8db-f689072d09d4_fuels-dens_2100_000.png
3,195,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,112407,https://wifire-data.sdsc.edu/data//burnpro3d/d/cc/b2/run_ccb2a95e-b6df-470f-858d-af2473ea012c/png/run_ccb2a95e-b6df-470f-858d-af2473ea012c_fuels-dens_2100_000.png
3,180,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,27165,https://wifire-data.sdsc.edu/data//burnpro3d/d/f9/5f/run_f95f801b-afdc-4bbd-8fa6-b11bf666e764/png/run_f95f801b-afdc-4bbd-8fa6-b11bf666e764_fuels-dens_2100_000.png
5,180,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,179917,https://wifire-data.sdsc.edu/data//burnpro3d/d/ed/ef/run_edefe4ae-a782-4e12-8e7c-da3029a7abd3/png/run_edefe4ae-a782-4e12-8e7c-da3029a7abd3_fuels-dens_2100_000.png
2,255,0.425,ST5_FF_DUET,ST5_ignite_strip,safe,safe,yes,,112865,https://wifire-data.sdsc.edu/data//burnpro3d/d/73/c5/run_73c529fa-afde-42cf-bb8e-2ae1f57309da/png/run_73c529fa-afde-42cf-bb8e-2ae1f57309da_fuels-dens_2100_000.png
5,270,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,183183,https://wifire-data.sdsc.edu/data//burnpro3d/d/3f/94/run_3f941683-a687-427e-889b-e76063e1b4db/png/run_3f941683-a687-427e-889b-e76063e1b4db_fuels-dens_2100_000.png
5,255,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,152147,https://wifire-data.sdsc.edu/data//burnpro3d/d/26/91/run_26910a8c-fae5-451d-a95a-46e75ab50594/png/run_26910a8c-fae5-451d-a95a-46e75ab50594_fuels-dens_2100_000.png
5,255,0.425,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,89935,https://wifire-data.sdsc.edu/data//burnpro3d/d/e3/25/run_e325de27-9160-4c94-8931-dc27e9b5a58b/png/run_e325de27-9160-4c94-8931-dc27e9b5a58b_fuels-dens_2100_000.png
5,240,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,118279,https://wifire-data.sdsc.edu/data//burnpro3d/d/93/06/run_93063d71-ea85-4c91-b05c-85066fef2e45/png/run_93063d71-ea85-4c91-b05c-85066fef2e45_fuels-dens_2100_000.png
5,240,0.425,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,96600,https://wifire-data.sdsc.edu/data//burnpro3d/d/8a/ad/run_8aad7807-b69b-4ca7-b138-59c280e19e48/png/run_8aad7807-b69b-4ca7-b138-59c280e19e48_fuels-dens_2100_000.png
5,225,0.425,ST5_FFDUET_TLS,ST5_ignite_contour,safe,safe,yes,,93220,https://wifire-data.sdsc.edu/data//burnpro3d/d/50/f7/run_50f713ef-456d-46eb-a88a-b4d96af2cac6/png/run_50f713ef-456d-46eb-a88a-b4d96af2cac6_fuels-dens_2100_000.png
5,195,0.425,ST5_FFDUET_TLS,ST5_ignite_strip,safe,safe,yes,,115967,https://wifire-data.sdsc.edu/data//burnpro3d/d/64/ce/run_64ce3a13-d049-4c86-ab50-dc0fa779a5f9/png/run_64ce3a13-d049-4c86-ab50-dc0fa779a5f9_fuels-dens_2100_000.png
