wind_speed,wdir,smois,ignition_pattern,fire_behavior,inside_area,outside_area,burned_area,FILE
12,255,0.35,1,0,110008,859,110867,images/run_9ba99282-89e8-4d64-be0f-bc03acc59416_fuels-dens_2100_000.png
12,255,0.35,1,1,105991,11909,117900,images/run_7abf79b0-aaab-4409-a7b4-c987326061c7_fuels-dens_2100_000.png
2,255,0.35,0,0,105522,0,105522,images/run_a19939b2-e70c-4538-abd7-420665b3c8e2_fuels-dens_2100_000.png
2,240,0.35,0,0,124603,964,125567,images/run_fb5f8be2-8f90-42d4-834f-48179e7908d2_fuels-dens_2100_000.png
8,225,0.35,0,1,123676,26094,149770,images/run_ccf20925-a4aa-46f4-8a75-ca0d26c30438_fuels-dens_2100_000.png
2,255,0.35,0,0,102180,529,102709,images/run_508d740e-e91c-4b5c-bb8b-b7867723a898_fuels-dens_2100_000.png
3,225,0.35,0,0,66447,2491,68938,images/run_cf198727-8f0c-4579-9c52-a9a1c0070c54_fuels-dens_2100_000.png
5,225,0.35,0,0,122578,9405,131983,images/run_b5c451e3-bf0f-4bc2-b5f6-04f5110889d8_fuels-dens_2100_000.png
2,180,0.35,0,0,119098,1398,120496,images/run_bb3da6e9-a192-4659-b5b9-8a2210db436a_fuels-dens_2100_000.png
2,180,0.35,0,0,104603,0,104603,images/run_69856986-c728-478e-9361-ed6a8910d78c_fuels-dens_2100_000.png
5,225,0.35,0,0,109633,659,110292,images/run_b26a97e2-31f8-4f81-ba52-cd43b7b68b77_fuels-dens_2100_000.png
2,255,0.35,0,0,124739,0,124739,images/run_473f5368-2c59-470a-bde6-c863c9aaffa9_fuels-dens_2100_000.png
8,225,0.35,0,0,111445,7302,118747,images/run_f0bb3358-e260-4cbf-8a58-26a92934e5da_fuels-dens_2100_000.png
8,225,0.35,1,1,76583,34112,110695,images/run_b9ccc474-e8c8-4dc8-b42a-e95bb3802f49_fuels-dens_2100_000.png
3,225,0.35,0,0,124597,1882,126479,images/run_d61a0ea0-26b5-49b7-9e1f-7199665ab7e9_fuels-dens_2100_000.png
8,240,0.35,0,0,111098,4137,115235,images/run_f526013a-e008-4512-8c29-8876f265a3df_fuels-dens_2100_000.png
12,240,0.35,1,1,123730,32789,156519,images/run_23832cf2-eac1-4881-976d-f8977e8f4c5a_fuels-dens_2100_000.png
12,240,0.35,1,1,95869,30043,125912,images/run_de8be3a4-1e88-4646-95ef-a30cff723549_fuels-dens_2100_000.png
2,225,0.35,0,0,123821,1217,125038,images/run_fa598bbc-f9e7-4572-b155-bb661fa8bb55_fuels-dens_2100_000.png
3,180,0.35,0,0,106465,0,106465,images/run_f854fc36-eafa-4e32-b90e-d6932467ff79_fuels-dens_2100_000.png
2,195,0.35,0,0,124228,1367,125595,images/run_1c1065d6-0989-4e90-84a6-70931df06dc7_fuels-dens_2100_000.png
12,195,0.35,0,1,119575,14326,133901,images/run_32475b72-540b-4d9a-8b5e-02527d989091_fuels-dens_2100_000.png
12,195,0.35,1,1,80278,38489,118767,images/run_b2429533-ef71-4052-b27a-acf5d7a56a97_fuels-dens_2100_000.png
12,180,0.35,0,0,103479,9783,113262,images/run_7b09f221-3c80-4fbc-a5ac-7572e36cff75_fuels-dens_2100_000.png
5,255,0.35,1,0,63398,2533,65931,images/run_bc66c2fa-8d91-4442-b97b-279f4d7f9047_fuels-dens_2100_000.png
12,180,0.35,1,1,105107,36456,141563,images/run_f5686c0c-0b7a-4fa9-b632-8e04c8ea2bbd_fuels-dens_2100_000.png
3,180,0.35,0,0,124645,1420,126065,images/run_202e64a7-8f3e-4edb-b6e3-b305fd8a9b82_fuels-dens_2100_000.png
2,225,0.35,0,0,87766,389,88155,images/run_001a5aa3-1d00-473d-8e9c-56c6c217a025_fuels-dens_2100_000.png
8,180,0.35,0,1,121195,13058,134253,images/run_c51a3549-a184-4548-ade5-c31198c42ad3_fuels-dens_2100_000.png
2,225,0.35,0,0,104828,0,104828,images/run_7e91030f-71bd-477e-954d-58d07d54dc7d_fuels-dens_2100_000.png
3,180,0.35,0,0,104266,1695,105961,images/run_88735dff-1801-4962-9930-8026e5b93efe_fuels-dens_2100_000.png
5,255,0.35,0,0,104875,0,104875,images/run_618a7747-f084-48ff-ba4b-abbc815a9645_fuels-dens_2100_000.png
2,195,0.35,0,0,98673,1427,100100,images/run_54b7663a-c33b-4f7c-9cf8-28261207e72c_fuels-dens_2100_000.png
3,195,0.35,0,0,107090,0,107090,images/run_6ec320c8-f505-4402-bde0-662c071013bc_fuels-dens_2100_000.png
2,240,0.35,0,0,87982,818,88800,images/run_09ea0d6d-df1d-4d1d-80c5-65bfa02f56c8_fuels-dens_2100_000.png
2,240,0.35,0,0,105119,0,105119,images/run_7a0b582a-beec-4184-bdf1-d48e1ee9ad96_fuels-dens_2100_000.png
2,180,0.35,0,0,125027,1163,126190,images/run_a7635c68-4d52-40e4-85ee-23025fae6b89_fuels-dens_2100_000.png
5,240,0.35,0,0,108034,0,108034,images/run_f7fb3288-beed-40b2-a0f7-e4addcdb98a9_fuels-dens_2100_000.png
12,225,0.35,1,1,121503,36207,157710,images/run_0c6b1929-a209-4425-9bb0-7b799412d59b_fuels-dens_2100_000.png
12,225,0.35,1,1,101680,41632,143312,images/run_8f9da3e7-4375-4cdc-a748-8ae57a0e66e5_fuels-dens_2100_000.png
5,240,0.35,0,0,124005,3825,127830,images/run_a346293d-1ff3-4bd3-b68d-91a379906c2f_fuels-dens_2100_000.png
8,255,0.35,0,0,109675,365,110040,images/run_abe40569-b6bb-4996-9120-112673edd755_fuels-dens_2100_000.png
8,255,0.35,0,0,109707,6206,115913,images/run_c5b21ec0-151c-4c8f-b619-d3747020e55e_fuels-dens_2100_000.png
3,195,0.35,0,0,123898,2452,126350,images/run_20cd2c34-29cd-4363-860a-5582ad54448d_fuels-dens_2100_000.png
3,195,0.35,0,0,88023,2875,90898,images/run_29603a94-01d0-4c79-a74f-a45bf8704e86_fuels-dens_2100_000.png
8,255,0.35,0,0,125096,9779,134875,images/run_9a44ced2-3402-4199-9f80-612b885a8aef_fuels-dens_2100_000.png
2,195,0.35,0,0,105376,0,105376,images/run_b0c5303f-f943-4212-a2d8-66ae6d320477_fuels-dens_2100_000.png
3,225,0.35,0,0,107817,0,107817,images/run_371ab45d-eb3f-4a8f-935b-18d4f339c146_fuels-dens_2100_000.png
5,255,0.35,0,0,125050,1368,126418,images/run_f86faf40-7ea1-4417-b887-476eb3daf6cc_fuels-dens_2100_000.png
2,255,0.35,0,0,122315,326,122641,images/run_1a250910-836b-4c77-be2c-0a53f9ac938f_fuels-dens_2100_000.png
3,240,0.35,0,0,107206,0,107206,images/run_921ce831-f77b-499d-8360-782c1cedf22d_fuels-dens_2100_000.png
8,195,0.35,0,0,109336,5310,114646,images/run_c47ac003-aa9e-4394-9456-99bbbeb31720_fuels-dens_2100_000.png
12,225,0.35,0,1,112343,28720,141063,images/run_5c18165d-4d2d-43dc-a023-2f5a95efdacf_fuels-dens_2100_000.png
12,225,0.35,1,1,102289,43502,145791,images/run_946cbdc7-047f-4b4e-b7bb-b2b59ed1d3f5_fuels-dens_2100_000.png
12,225,0.35,1,1,123023,39934,162957,images/run_0ce283a6-600d-4c06-99b2-eab440d6c583_fuels-dens_2100_000.png
8,180,0.35,0,0,107233,5389,112622,images/run_8d9a5191-bb63-4055-bbdd-43bcd9c8b799_fuels-dens_2100_000.png
8,195,0.35,1,1,99457,11650,111107,images/run_0520953a-f0d4-4196-94fc-ad84f3c25d26_fuels-dens_2100_000.png
12,240,0.35,1,1,111014,19621,130635,images/run_d3f09f5f-7a0f-43e4-8fb9-bdadcec59dc4_fuels-dens_2100_000.png
5,255,0.35,0,0,125962,1372,127334,images/run_0eb4f173-f88d-4e10-89b3-ed4544ed0221_fuels-dens_2100_000.png
5,255,0.35,1,0,87971,4149,92120,images/run_cd7e99ed-066d-4a7d-87ef-d3d1a5edc057_fuels-dens_2100_000.png
5,255,0.35,0,0,106626,0,106626,images/run_e25ba478-3a98-4fdf-854f-bb7989ab182a_fuels-dens_2100_000.png
12,240,0.35,1,1,124820,29643,154463,images/run_6da08e34-4ed9-49d1-beaa-4aa0c135d389_fuels-dens_2100_000.png
5,240,0.35,0,0,125041,4689,129730,images/run_b6fe84ac-19af-46ba-ac6b-822d84071da6_fuels-dens_2100_000.png
5,240,0.35,1,0,71755,6371,78126,images/run_4a5507de-ec11-4760-80f5-f5e6c8badc54_fuels-dens_2100_000.png
5,240,0.35,0,0,107663,429,108092,images/run_96f69182-9cf6-4540-a1f3-3123b29a84c7_fuels-dens_2100_000.png
12,240,0.35,1,1,111758,30417,142175,images/run_7185d833-19d1-45e0-87de-d479fa34ceed_fuels-dens_2100_000.png
12,255,0.35,1,0,109226,0,109226,images/run_471f4eec-05e8-418d-92d4-21f13cb83327_fuels-dens_2100_000.png
8,225,0.35,0,1,104292,29492,133784,images/run_cbec98b3-48c0-48c0-a8c5-d534dc4f1acc_fuels-dens_2100_000.png
8,255,0.35,1,0,110264,3621,113885,images/run_e243921f-2ee0-42bb-a0ad-7ad0d0b9affd_fuels-dens_2100_000.png
8,255,0.35,0,0,129494,9140,138634,images/run_ad5b4be0-3968-4ff0-95e8-a62855aec682_fuels-dens_2100_000.png
8,255,0.35,1,0,127574,8247,135821,images/run_822af63d-78e7-4cd3-9b85-d67df349089f_fuels-dens_2100_000.png
8,255,0.35,0,0,108479,56,108535,images/run_ba08805d-eefe-43bc-8263-f69a91aa62ca_fuels-dens_2100_000.png
12,180,0.35,1,1,114999,29989,144988,images/run_5ccf6aab-6a90-402d-9f3a-bb42a3ec9b36_fuels-dens_2100_000.png
8,240,0.35,1,0,111923,1479,113402,images/run_d10b71cf-52a8-4756-bfe7-4ba31e173d43_fuels-dens_2100_000.png
12,195,0.35,1,1,111789,36196,147985,images/run_4a9e55b0-7e35-4be1-bc8b-f927e139a982_fuels-dens_2100_000.png
12,195,0.35,0,1,120821,21543,142364,images/run_df431faa-cf31-475b-b85f-98536a7964ad_fuels-dens_2100_000.png
12,180,0.35,0,1,121111,12028,133139,images/run_97418edc-50a2-49f8-a154-a5e2da78e55b_fuels-dens_2100_000.png
8,255,0.35,1,0,109683,0,109683,images/run_37c6d3b7-3c59-4b28-90d2-3b919f63bd78_fuels-dens_2100_000.png
12,255,0.35,1,1,121944,12819,134763,images/run_067904e1-23fe-41eb-ae2e-3d76998f2ebc_fuels-dens_2100_000.png
3,240,0.35,0,0,106531,0,106531,images/run_dcffb984-6771-4a7c-90c8-cab6a97803b4_fuels-dens_2100_000.png
2,225,0.35,0,0,121619,1403,123022,images/run_333769b9-b4b2-4c78-9ee7-34f7b2190a9c_fuels-dens_2100_000.png
3,225,0.35,0,0,121967,1386,123353,images/run_8df5c623-3714-4147-b55b-3921e55b236f_fuels-dens_2100_000.png
3,225,0.35,0,0,108382,0,108382,images/run_b6e3c223-69bd-407e-8945-7043ca8fddd5_fuels-dens_2100_000.png
2,240,0.35,0,0,105540,0,105540,images/run_81102ebd-83b8-44cf-b1e5-3a617159870d_fuels-dens_2100_000.png
2,240,0.35,0,0,69093,914,70007,images/run_b545257f-853c-467f-8636-e81fe390be1c_fuels-dens_2100_000.png
3,240,0.35,0,0,53976,1553,55529,images/run_f457c7fc-e0bd-444b-b732-f86c0dfca4da_fuels-dens_2100_000.png
2,240,0.35,0,0,121380,0,121380,images/run_16a9a905-70ca-4e5a-8add-6db59ab68a78_fuels-dens_2100_000.png
3,195,0.35,0,0,68124,2705,70829,images/run_09544430-0278-44ae-ac70-d7b499dafde4_fuels-dens_2100_000.png
3,195,0.35,0,0,106182,0,106182,images/run_e68ab0ed-af21-468e-9e2e-34d1e4b9956f_fuels-dens_2100_000.png
2,255,0.35,0,0,104437,0,104437,images/run_622aa95c-4b19-4713-9777-83846cc6144a_fuels-dens_2100_000.png
2,255,0.35,0,0,83532,664,84196,images/run_9b396c29-14e2-4aea-95be-5739ba48278a_fuels-dens_2100_000.png
3,180,0.35,0,0,122068,2149,124217,images/run_6d56e06b-913f-4c0b-b002-0db9bdde3520_fuels-dens_2100_000.png
3,180,0.35,0,0,86744,2381,89125,images/run_40b08b07-419f-4bd9-b718-c6c13924ea3d_fuels-dens_2100_000.png
3,180,0.35,0,0,105678,0,105678,images/run_a3f65d23-0acf-48b1-8f10-b58b365b02ce_fuels-dens_2100_000.png
3,195,0.35,0,0,121218,1653,122871,images/run_6155a34a-4b7e-4181-bc4c-ff22e84a6ad2_fuels-dens_2100_000.png
12,255,0.35,1,1,126347,16228,142575,images/run_161c6371-b311-4cb9-aadf-1b0a7d05ce51_fuels-dens_2100_000.png
3,240,0.35,0,0,123909,390,124299,images/run_06e463b4-2442-4b09-a015-f828d35427d5_fuels-dens_2100_000.png
2,225,0.35,0,0,104309,0,104309,images/run_3e344d23-caed-4327-af0f-adda3e76c2a5_fuels-dens_2100_000.png
5,225,0.35,0,0,110901,1173,112074,images/run_69fb3509-4413-4f1b-92d4-47426eb159d5_fuels-dens_2100_000.png
2,180,0.35,0,0,104334,0,104334,images/run_7d20fffa-7bed-40f8-b07e-4bf578ece7cc_fuels-dens_2100_000.png
2,180,0.35,0,0,99011,444,99455,images/run_8dc2c1af-9f4e-4359-8706-e282f7f25984_fuels-dens_2100_000.png
5,195,0.35,0,0,123012,8347,131359,images/run_3825f030-2b02-4015-9c76-1612f445ddf9_fuels-dens_2100_000.png
5,195,0.35,0,0,108078,1713,109791,images/run_8571bb63-b665-4808-abda-78f9bbf8d008_fuels-dens_2100_000.png
2,180,0.35,0,0,121221,863,122084,images/run_54055702-094e-44a5-a6a9-0cc3df9c3137_fuels-dens_2100_000.png
2,225,0.35,0,0,62098,1182,63280,images/run_ad97d3a5-ffc5-4c86-bf89-2babf9458156_fuels-dens_2100_000.png
5,180,0.35,0,0,123689,7573,131262,images/run_d5425e8d-d42b-4e42-99ab-95d816c4ba03_fuels-dens_2100_000.png
5,180,0.35,0,0,106206,1364,107570,images/run_14e42edd-9ea4-45ee-81e2-b4afc5321fe4_fuels-dens_2100_000.png
2,195,0.35,0,0,104204,0,104204,images/run_ab00deef-bef6-4944-ade6-10b4cd67923d_fuels-dens_2100_000.png
2,195,0.35,0,0,89209,1644,90853,images/run_798837d3-4a1a-4518-8bde-35eb3240b659_fuels-dens_2100_000.png
2,195,0.35,0,0,120985,1176,122161,images/run_70b0754b-916e-47a7-b9f1-b7be7da29d20_fuels-dens_2100_000.png
3,255,0.35,0,0,124002,0,124002,images/run_509195d0-c576-45be-b517-35680884d3bc_fuels-dens_2100_000.png
3,255,0.35,0,0,62726,369,63095,images/run_e837a5b3-9114-4a83-9fb8-ddd60a102087_fuels-dens_2100_000.png
3,255,0.35,0,0,105452,0,105452,images/run_429e719c-7cec-49a5-86a4-c90e6689ce63_fuels-dens_2100_000.png
5,180,0.35,0,0,93571,4706,98277,images/run_a51faf37-0257-45e0-8fff-cda04c15d10a_fuels-dens_2100_000.png
5,195,0.35,0,0,106704,1475,108179,images/run_5e70603e-fcce-44b5-ae77-a9ffa19c89d4_fuels-dens_2100_000.png
12,195,0.35,0,1,107356,12114,119470,images/run_b56ba0c7-9658-4064-b95a-d7becb1ebf3b_fuels-dens_2100_000.png
12,195,0.35,0,1,116618,22944,139562,images/run_f59444aa-b34c-4f02-8027-17d422838c03_fuels-dens_2100_000.png
5,195,0.35,0,0,108130,751,108881,images/run_a644cce6-3083-44ef-a3b1-ac755f624b80_fuels-dens_2100_000.png
3,195,0.35,0,0,119362,2312,121674,images/run_d1b45c3e-d02e-4342-b395-e22903dd1066_fuels-dens_2100_000.png
3,195,0.35,0,0,70153,3877,74030,images/run_e1096aee-344b-4a24-ab0a-6cd411566007_fuels-dens_2100_000.png
3,195,0.35,0,0,106044,0,106044,images/run_de2d049b-e4b5-4e70-8eb5-9b096f22ffe5_fuels-dens_2100_000.png
5,195,0.35,0,0,126287,9911,136198,images/run_3f011eef-a39e-406b-9a35-64eb6ebce61f_fuels-dens_2100_000.png
3,180,0.35,0,0,119761,2194,121955,images/run_448bdcef-940a-4b81-aab9-4c261cd795aa_fuels-dens_2100_000.png
3,225,0.35,0,0,106031,0,106031,images/run_0206dc4f-1011-4c02-90fe-e1825f8126a8_fuels-dens_2100_000.png
3,180,0.35,0,0,77061,2816,79877,images/run_bb6ce561-fd10-41f4-9b58-0fdf36f8777f_fuels-dens_2100_000.png
5,225,0.35,0,0,111574,3190,114764,images/run_39bb6920-acb3-46ce-9a1d-be9f9163f520_fuels-dens_2100_000.png
5,225,0.35,0,0,84626,10194,94820,images/run_dcea06d1-6a5f-438d-8365-7189dd1f8f7d_fuels-dens_2100_000.png
5,225,0.35,0,0,126748,8635,135383,images/run_3a8282b2-a9be-49f5-9d1d-bf63bb176dca_fuels-dens_2100_000.png
2,255,0.35,0,0,120116,0,120116,images/run_6aa8fd5b-2feb-492e-9426-5c50ba4a4e7c_fuels-dens_2100_000.png
2,255,0.35,0,0,78826,741,79567,images/run_66524e7a-4979-4d37-a300-83d6b200d2e7_fuels-dens_2100_000.png
2,255,0.35,0,0,103730,0,103730,images/run_c71fbb81-8424-4d8e-bf07-5219abd31855_fuels-dens_2100_000.png
5,240,0.35,0,0,109417,243,109660,images/run_ea26c1a4-5bdd-43be-bb43-a5f62af02a27_fuels-dens_2100_000.png
3,180,0.35,0,0,103943,0,103943,images/run_ff764c62-25cd-4a71-b937-807d8daeca58_fuels-dens_2100_000.png
2,240,0.35,0,0,118672,493,119165,images/run_620b8cb6-6252-41f0-90f0-84a7f2592407_fuels-dens_2100_000.png
3,225,0.35,0,0,46112,2799,48911,images/run_4d54bd09-55e7-4597-98c4-c2dc5f9e0b30_fuels-dens_2100_000.png
5,180,0.35,0,0,125592,7940,133532,images/run_ea9876f2-cf50-46b2-8e52-05f4bbdf9fe2_fuels-dens_2100_000.png
3,240,0.35,0,0,68945,1182,70127,images/run_ab4e734c-898b-4003-a5ca-7c8a03c87466_fuels-dens_2100_000.png
3,240,0.35,0,0,125438,1300,126738,images/run_25af70ad-d72c-45d4-bdb7-76d59b1fa314_fuels-dens_2100_000.png
5,180,0.35,0,0,122659,6946,129605,images/run_4fd80260-1a1f-4028-bdb4-86e5ddf252da_fuels-dens_2100_000.png
5,180,0.35,0,0,83257,5981,89238,images/run_c1aa9f34-bac7-4698-86d9-5d5767c3e5c1_fuels-dens_2100_000.png
5,180,0.35,0,0,104915,867,105782,images/run_1afaebed-76a6-40ce-8571-509fac9a653f_fuels-dens_2100_000.png
3,255,0.35,1,0,104879,0,104879,images/run_f400dea1-aa07-42bc-94a1-33fcd2804225_fuels-dens_2100_000.png
3,255,0.35,0,0,121824,340,122164,images/run_19b13d67-69ad-401e-b6f2-4b7ab025fe87_fuels-dens_2100_000.png
3,225,0.35,0,0,120407,2165,122572,images/run_a0e26aa4-78c1-49f3-abb1-54871359ba80_fuels-dens_2100_000.png
3,255,0.35,0,0,60018,1353,61371,images/run_07074c21-39a5-4af5-89b8-23c3ee7b7100_fuels-dens_2100_000.png
3,255,0.35,0,0,82199,488,82687,images/run_89130500-926c-49ce-9e52-b94626af85e4_fuels-dens_2100_000.png
3,255,0.35,0,0,125305,571,125876,images/run_7150a70e-7c48-41cb-97cd-0d55bc4a10f1_fuels-dens_2100_000.png
3,240,0.35,0,0,121148,1067,122215,images/run_91347215-d4b9-464f-897a-a9aa6dedb0b8_fuels-dens_2100_000.png
3,240,0.35,0,0,51731,2928,54659,images/run_d8ec2799-6e24-4964-a84d-0269db5ea6b9_fuels-dens_2100_000.png
3,240,0.35,0,0,104755,0,104755,images/run_b6b78a2a-e81a-4d25-896a-846c94da5766_fuels-dens_2100_000.png
5,180,0.35,0,0,106749,442,107191,images/run_3426c473-a4bd-4be1-8e7c-bc6cfa58d205_fuels-dens_2100_000.png
5,180,0.35,0,0,110635,6965,117600,images/run_9d49e566-fa91-4b8f-94d3-7cb939db8b70_fuels-dens_2100_000.png
3,255,0.35,0,0,103928,0,103928,images/run_db15ef5c-ab55-41d5-bd7f-847655b62ec7_fuels-dens_2100_000.png
12,195,0.35,1,1,92941,23763,116704,images/run_174a5fc7-c355-48bc-b778-f3774e259543_fuels-dens_2100_000.png
2,240,0.35,0,0,68135,1875,70010,images/run_19224732-f1ab-4af6-8c76-6f5ddf9f6a45_fuels-dens_2100_000.png
5,240,0.35,1,0,77412,4616,82028,images/run_85975ee3-4fd5-4739-a8a5-0592c32f06a4_fuels-dens_2100_000.png
8,195,0.35,0,1,125132,15136,140268,images/run_8f6fab43-33aa-40fb-b220-6847ac6f339f_fuels-dens_2100_000.png
12,255,0.35,1,1,125595,17457,143052,images/run_ca0d1666-c02a-4bd5-ba26-52414a85b86d_fuels-dens_2100_000.png
12,255,0.35,1,1,122034,14829,136863,images/run_be71c0b9-055f-46e8-a3b5-5fddf602b18c_fuels-dens_2100_000.png
12,255,0.35,1,0,108648,4231,112879,images/run_632c466c-7f7f-4f67-8215-ac1ed1a1f9a5_fuels-dens_2100_000.png
8,225,0.35,0,0,113165,5220,118385,images/run_27ff93d0-b2b5-4d70-8b04-a757d042a966_fuels-dens_2100_000.png
8,225,0.35,1,1,112045,23421,135466,images/run_8ae2c330-56e8-4693-82a2-dd8f6c5887e7_fuels-dens_2100_000.png
8,225,0.35,1,1,127939,28855,156794,images/run_128635e8-11f3-4625-88b7-4fb7440e0bb5_fuels-dens_2100_000.png
12,240,0.35,1,1,124666,30571,155237,images/run_bc52f123-6012-4b82-8385-53282de4b345_fuels-dens_2100_000.png
12,240,0.35,1,1,110565,21616,132181,images/run_9c5b1553-faa3-446a-a4de-c15ee8199968_fuels-dens_2100_000.png
8,240,0.35,0,0,111826,0,111826,images/run_2cf70c8d-bb6d-4780-849b-79f54f64e7a1_fuels-dens_2100_000.png
12,225,0.35,1,1,121475,33802,155277,images/run_204a5c0c-ab18-45c5-8201-f75831c8fe51_fuels-dens_2100_000.png
12,225,0.35,1,1,94249,43008,137257,images/run_e1147d23-c9ef-4772-962a-efed16448a50_fuels-dens_2100_000.png
12,225,0.35,1,1,111381,35051,146432,images/run_8b642265-9cdf-4607-a193-13f58d8b9fec_fuels-dens_2100_000.png
12,240,0.35,1,1,107056,27751,134807,images/run_b41d3139-8aa6-41ca-a8f6-f3b470f7cafb_fuels-dens_2100_000.png
2,240,0.35,0,0,105082,0,105082,images/run_c9c3fa5a-29ae-49ab-8eb9-0c8fec5aebcb_fuels-dens_2100_000.png
12,180,0.35,1,1,105402,33678,139080,images/run_2dd6ca6f-1b33-4e48-ab7d-c3087fc1cc07_fuels-dens_2100_000.png
5,240,0.35,0,0,128853,3869,132722,images/run_56d1f7fe-6e93-485a-af92-93c1a50f86a7_fuels-dens_2100_000.png
2,225,0.35,0,0,119779,453,120232,images/run_c80daa0c-34b3-431c-a350-04d596def942_fuels-dens_2100_000.png
2,225,0.35,0,0,75290,775,76065,images/run_8ace7d13-eceb-45a4-ae66-564aaceca3e1_fuels-dens_2100_000.png
2,225,0.35,0,0,104441,0,104441,images/run_dd3308e8-f8f7-478c-bb6c-c0cdd8bc1fa1_fuels-dens_2100_000.png
5,255,0.35,0,0,106503,0,106503,images/run_95473e9d-53ed-4dc5-b4fe-4fe480825429_fuels-dens_2100_000.png
5,255,0.35,1,0,129180,2025,131205,images/run_8eaa7339-7be4-4106-88dd-5a41a1261c5a_fuels-dens_2100_000.png
2,195,0.35,0,0,120564,1754,122318,images/run_fc0e2704-3514-4399-b2b4-7a06754120cf_fuels-dens_2100_000.png
2,195,0.35,0,0,103290,0,103290,images/run_10abe727-3eb5-4866-b6d4-305cab4a5c85_fuels-dens_2100_000.png
8,180,0.35,0,0,106385,4667,111052,images/run_73a186e6-8e44-4b1a-9297-f57ce27ba4bb_fuels-dens_2100_000.png
2,180,0.35,0,0,120237,1094,121331,images/run_f9224a8e-8535-4a56-9d9b-a5d2a2f719ad_fuels-dens_2100_000.png
2,180,0.35,0,0,98328,1271,99599,images/run_00998da4-889e-4e9f-a47b-685b961bb028_fuels-dens_2100_000.png
2,180,0.35,0,0,102538,0,102538,images/run_ef4cdca6-a339-4124-8be7-e6b051299093_fuels-dens_2100_000.png
2,195,0.35,0,0,81913,1075,82988,images/run_eda72d34-9add-4f13-a37c-ebc632014a5e_fuels-dens_2100_000.png
5,225,0.35,0,0,124944,8100,133044,images/run_eafb4091-2eb8-426c-87e8-41ac6f65fe1f_fuels-dens_2100_000.png
2,175,0.05,0,0,135427,14538,149965,images/run_996ce174-2416-4e03-a273-038ec0d1204f_fuels-dens_2100_000.png
3,270,0.05,0,0,119908,424,120332,images/run_21e41884-c47d-4310-b92f-e2609382c055_fuels-dens_2100_000.png
3,270,0.05,0,0,135421,13931,149352,images/run_8cc400a5-a4a2-4cc4-b598-b2356a966561_fuels-dens_2100_000.png
3,270,0.05,0,0,135422,7408,142830,images/run_5e43b148-bab1-4f4e-9b67-41cebf05a501_fuels-dens_2100_000.png
5,175,0.05,0,1,135409,33280,168689,images/run_78dc0a6d-06cf-4638-9759-787b081e9308_fuels-dens_2100_000.png
5,175,0.05,0,1,135421,37926,173347,images/run_f873ba70-d9f7-4e3d-b5c7-2c3b36c1b931_fuels-dens_2100_000.png
5,175,0.05,0,0,121325,16359,137684,images/run_713ad4f9-ce35-4e48-aef2-0fcd8504954d_fuels-dens_2100_000.png
5,175,0.05,1,1,135418,41915,177333,images/run_35ffa60f-d5e5-4f4d-bcce-9d1f911bbcd5_fuels-dens_2100_000.png
5,175,0.05,0,1,135423,34121,169544,images/run_ec449a51-4870-4b58-bd5d-e8ec29b517f4_fuels-dens_2100_000.png
5,270,0.05,1,0,120492,4974,125466,images/run_7058e666-8f3b-47f0-92d4-8b95e08bd91c_fuels-dens_2100_000.png
5,270,0.05,0,0,120468,7374,127842,images/run_76700679-4810-4f3c-926b-32c3265c2527_fuels-dens_2100_000.png
3,175,0.05,0,0,135418,13088,148506,images/run_4e2c56bb-a2c8-4fa5-b582-67934c4a6663_fuels-dens_2100_000.png
5,175,0.05,1,1,135427,39203,174630,images/run_2771ce6c-5484-46e8-a286-a3af58be4d46_fuels-dens_2100_000.png
5,270,0.05,0,0,120599,7912,128511,images/run_002b1a99-ab6d-4afe-93cf-77196379c3a0_fuels-dens_2100_000.png
5,270,0.05,1,1,135408,30408,165816,images/run_157a0be8-a141-4acc-bf4f-b52c57b91f20_fuels-dens_2100_000.png
3,270,0.05,0,0,135418,16881,152299,images/run_65efb136-a822-40ad-a893-d4d1a0ea6f3c_fuels-dens_2100_000.png
3,270,0.05,0,0,119829,1641,121470,images/run_88f10f32-0e3f-4709-a0d4-0a5c1603e4d4_fuels-dens_2100_000.png
8,175,0.05,0,1,122502,30027,152529,images/run_e789fa40-01ac-4204-94e5-a8e7b9e3bff6_fuels-dens_2100_000.png
8,175,0.05,1,1,135424,47768,183192,images/run_419ebd2d-23e1-4c1c-885d-4afb02c658fc_fuels-dens_2100_000.png
3,175,0.05,0,0,135420,13589,149009,images/run_7cefc28f-2716-45ae-a41e-94580b1f7b51_fuels-dens_2100_000.png
12,270,0.05,1,1,121662,21270,142932,images/run_805e754c-7026-4212-9717-b00029bd6035_fuels-dens_2100_000.png
12,270,0.05,1,1,135397,34266,169663,images/run_987254e5-a2df-4b9d-9fd4-fb4394af91ee_fuels-dens_2100_000.png
12,270,0.05,1,1,135249,46495,181744,images/run_24512c41-9f05-4474-b5c2-7d7688342eb8_fuels-dens_2100_000.png
5,175,0.05,0,1,135427,35860,171287,images/run_4bf68c46-c6ec-4188-b40a-f12fa30d62cf_fuels-dens_2100_000.png
2,175,0.05,0,0,120459,1781,122240,images/run_137cd5e4-80bb-4136-8bbb-fe60c6fbebbb_fuels-dens_2100_000.png
2,175,0.05,0,0,135425,15808,151233,images/run_c0f83c97-7941-47c8-a5eb-59aa5833fd39_fuels-dens_2100_000.png
